,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
165,3rd and 2 at PSU 38,3rd , 2 , PSU 38,PUR, 4th,11:00 ,48,24,24," (11:00 - 4th) Blough, David pass complete to Phillips, Gregory for 13 yards to the PENNST25, PENALTY PURDUE ineligible downfield on pass 5 yards to the PENNST43, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
166,3rd and 7 at PSU 43,3rd , 7 , PSU 43,PUR, 4th,10:33 ,48,24,24, (10:33 - 4th) David Blough pass complete to Gregory Phillips for 10 yds to the PnSt 33 for a 1ST down ,10,1, David Blough,1, Gregory Phillips ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
167,1st and 10 at PSU 33,1st , 10 , PSU 33,PUR, 4th,10:00 ,48,24,24, (10:00 - 4th) David Blough pass incomplete ,0,1, David Blough,0,0,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
168,2nd and 10 at PSU 33,2nd , 10 , PSU 33,PUR, 4th,9:50 ,48,24,24, (9:50 - 4th) David Blough pass complete to Markell Jones for 5 yds to the PnSt 28 ,5,1, David Blough,1, Markell Jones ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
169,3rd and 5 at PSU 28,3rd , 5 , PSU 28,PUR, 4th,9:16 ,48,24,24," (9:16 - 4th) David Blough run for a loss of 14 yards to the PnSt 42 David Blough fumbled, recovered by PnSt Kevin Givens ",-14,0,0,0,0,1, David Blough ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
170,1st and 10 at PSU 42,1st , 10 , PSU 42,PSU, 4th,9:09 ,55,24,31, (9:09 - 4th) Tommy Stevens pass incomplete to Juwan Johnson ,0,1, Tommy Stevens,0, Juwan Johnson ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
171,2nd and 10 at PSU 42,2nd , 10 , PSU 42,PSU, 4th,9:03 ,55,24,31, (9:03 - 4th) Tommy Stevens run for 18 yds to the Prdue 40 for a 1ST down ,18,0,0,0,0,1, Tommy Stevens ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
172,1st and 10 at PUR 40,1st , 10 , PUR 40,PSU, 4th,8:29 ,55,24,31, (8:29 - 4th) Miles Sanders run for 9 yds to the Prdue 31 ,9,0,0,0,0,1, Miles Sanders ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
173,2nd and 1 at PUR 31,2nd , 1 , PUR 31,PSU, 4th,7:48 ,55,24,31, (7:48 - 4th) Tommy Stevens run for 3 yds to the Prdue 28 for a 1ST down ,3,0,0,0,0,1, Tommy Stevens ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
174,1st and 10 at PUR 28,1st , 10 , PUR 28,PSU, 4th,6:56 ,55,24,31, (6:56 - 4th) Tommy Stevens pass complete to Irvin Charles for 26 yds to the Prdue 2 for a 1ST down ,26,1, Tommy Stevens,1, Irvin Charles ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
175,1st and Goal at PUR 2,1st , Goal , PUR 2,PSU, 4th,6:47 ,55,24,31, (6:47 - 4th) Tommy Stevens run for 1 yd to the Prdue 1 ,1,0,0,0,0,1, Tommy Stevens ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
176,2nd and Goal at PUR 1,2nd , Goal , PUR 1,PSU, 4th,6:09 ,55,24,31, (6:09 - 4th) Mark Allen 1 Yd Run (Tyler Davis Kick) , 1 ,0,0,0,0,1, (6:09 - 4th) Mark Allen,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
177,,,,,PUR, 4th,6:09 ,55,24,31," (6:09 - 4th) Joey Julius kickoff for 65 yds , Brian Lankford-Johnson return for 14 yds to the Prdue 14 ",65,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
178,1st and 10 at PUR 14,1st , 10 , PUR 14,PUR, 4th,5:55 ,55,24,31," (5:55 - 4th) Elijah Sindelar run for a loss of 10 yards to the Prdue 4 Elijah Sindelar fumbled, recovered by Prdue Elijah Sindelar ",-10,0,0,0,0,1, Elijah Sindelar ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
179,2nd and 20 at PUR 4,2nd , 20 , PUR 4,PUR, 4th,5:20 ,55,24,31, (5:20 - 4th) Elijah Sindelar run for 8 yds to the Prdue 12 ,8,0,0,0,0,1, Elijah Sindelar ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
180,3rd and 12 at PUR 12,3rd , 12 , PUR 12,PUR, 4th,4:41 ,55,24,31," (4:41 - 4th) Elijah Sindelar pass intercepted Christian Campbell return for 18 yds to the Prdue 13 PENN ST Penalty, Clipping (15 Yards) to the Prdue 28 ",18,0,0,0,0,0,0,0,0,0,1,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
181,1st and 10 at PUR 28,1st , 10 , PUR 28,PSU, 4th,4:25 ,62,24,38, (4:25 - 4th) Miles Sanders run for no gain to the Prdue 28 ,0,0,0,0,0,1, Miles Sanders ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
182,2nd and 10 at PUR 28,2nd , 10 , PUR 28,PSU, 4th,3:50 ,62,24,38, (3:50 - 4th) Tommy Stevens run for 4 yds to the Prdue 24 ,4,0,0,0,0,1, Tommy Stevens ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
183,3rd and 6 at PUR 24,3rd , 6 , PUR 24,PSU, 4th,3:00 ,62,24,38, (3:00 - 4th) Tommy Stevens run for 5 yds to the Prdue 19 ,5,0,0,0,0,1, Tommy Stevens ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
184,4th and 1 at PUR 19,4th , 1 , PUR 19,PSU, 4th,2:25 ,62,24,38," (2:25 - 4th) Andre Robinson run for 19 yds for a TD, (Tyler Davis KICK) ",19,0,0,0,0,1, Andre Robinson ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
185,,,,,PUR, 4th,2:25 ,62,24,38," (2:25 - 4th) Joey Julius kickoff for 65 yds , Brian Lankford-Johnson return for 17 yds to the Prdue 17 ",65,,,,,,,,,,,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
186,1st and 10 at PUR 17,1st , 10 , PUR 17,PUR, 4th,2:00 ,62,24,38, (2:00 - 4th) Tario Fuller run for a loss of 2 yards to the Prdue 15 ,-2,0,0,0,0,1, Tario Fuller ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
187,2nd and 12 at PUR 15,2nd , 12 , PUR 15,PUR, 4th,1:43 ,62,24,38, (1:43 - 4th) Elijah Sindelar pass incomplete to Brycen Hopkins ,0,1, Elijah Sindelar,0, Brycen Hopkins ,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
188,3rd and 12 at PUR 15,3rd , 12 , PUR 15,PUR, 4th,1:39 ,62,24,38, (1:39 - 4th) Elijah Sindelar pass incomplete ,0,1, Elijah Sindelar,0,0,0,0,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
189,4th and 12 at PUR 15,4th , 12 , PUR 15,PUR, 4th,1:31 ,62,24,38," (1:31 - 4th) Joe Schopper punt for 42 yds, punt out-of-bounds at the PnSt 43 ",42,0,0,0,0,0,0,1,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
190,1st and 10 at PSU 43,1st , 10 , PSU 43,PSU, 4th,1:00 ,62,24,38, (1:00 - 4th) TEAM run for a loss of 4 yards to the PnSt 39 ,-4,0,0,0,0,1, TEAM ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
191,2nd and 14 at PSU 39,2nd , 14 , PSU 39,PSU, 4th,0:45 ,62,24,38, (0:45 - 4th) TEAM run for a loss of 4 yards to the PnSt 35 ,-4,0,0,0,0,1, TEAM ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
192,3rd and 17 at PSU 35,3rd , 17 , PSU 35,PSU, 4th,0:15 ,62,24,38, (0:15 - 4th) TEAM run for a loss of 3 yards to the PnSt 32 ,-3,0,0,0,0,1, TEAM ,0,0,0,0,10/29/2016,2016," West Lafayette, IN 47907 ",road,PSU-14.5,58," 33,157",400869682
193,,,,,PSU,,,62,24,38, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,
