Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,total_staff,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2017, 2nd,3rd ,OSU,6,11,run,PSU,0,0, Saquon Barkley ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,OSU,4,11,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,OSU,9,11,other,PSU,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,OSU,10,11,pass,OPP, J.T. Barrett, Mike Weber ,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,OSU,17,11,run,OPP,0,0, Mike Weber ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,OSU,,11,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,OSU,16,11,run,OPP,0,0, J.T. Barrett ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,OSU,,11,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,OSU,2,11,other,OPP,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,OSU,10,11,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,OSU,15,11,run,PSU,0,0, TEAM ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,OSU,,8,other,OPP,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,8,pass,OPP, J.T. Barrett, K.J. Hill ,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,8,run,OPP,0,0, J.K. Dobbins ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,9,8,pass,OPP, J.T. Barrett, K.J. Hill ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,OSU,1,8,run,OPP,0,0, J.K. Dobbins ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,8,run,OPP,0,0, J.K. Dobbins ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,4,8,pass,OPP, J.T. Barrett, C.J. Saunders ,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,8,run,OPP,0,0, J.T. Barrett ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,6,8,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,11,8,pass,OPP, J.T. Barrett, J.K. Dobbins ,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,OSU,12,8,pass,OPP, J.T. Barrett,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,OSU,12,8,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,OSU,,15,other,PSU,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,PSU,0,0, Saquon Barkley ,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,13,15,run,PSU,0,0, Saquon Barkley ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,OSU,11,15,run,PSU,0,0, Trace McSorley ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,10,15,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,PSU,0,0, Saquon Barkley ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,6,15,pass,PSU, Trace McSorley, Juwan Johnson ,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,OSU,3,15,run,PSU,0,0, Saquon Barkley ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,PSU,0,0, Saquon Barkley ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,11,15,pass,PSU,Trace McSorley, DeAndre Thompkins ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,OSU,,15,other,OPP,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,OPP,0,0, J.K. Dobbins ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,OPP,0,0, J.K. Dobbins ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,8,15,pass,OPP, J.T. Barrett, K.J. Hill ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,OSU,8,15,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,OPP,0,0, J.K. Dobbins ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,8,15,run,OPP,0,0, J.K. Dobbins ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,20,15,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,25,15,pass,OPP, J.T. Barrett, K.J. Hill ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,23,15,pass,OPP, J.T. Barrett, Mike Weber ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,OSU,14,15,pass,OPP, J.T. Barrett, K.J. Hill ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,OSU,7,15,other,OPP,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,PSU,0,0, Saquon Barkley ,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,15,15,pass,PSU, Trace McSorley, Juwan Johnson ,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,PSU,0,0, Saquon Barkley ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,OSU,2,15,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,OSU,2,15,run,PSU,0,0, Saquon Barkley ,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,OSU,6,15,other,PSU,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,OSU,10,15,run,OPP,0,0, J.K. Dobbins ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,OSU,,15,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,10,15,run,OPP,0,0, J.T. Barrett ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,OSU,8,15,pass,OPP, J.T. Barrett, Austin Mack ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,15,pass,OPP, J.T. Barrett, Johnnie Dixon ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,2,15,run,OPP,0,0, J.K. Dobbins ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,OSU,1,15,run,OPP,0,0, J.T. Barrett ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,15,run,PSU,0,0, Saquon Barkley ,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,17,15,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,OSU,17,15,run,PSU,0,0, Saquon Barkley ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,OSU,11,15,other,PSU,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,8,pass,OPP, J.T. Barrett, Mike Weber ,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,7,8,pass,OPP,J.T. Barrett, Johnnie Dixon ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,11,other,PSU,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,11,pass,PSU, Trace McSorley,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,10,11,run,PSU,0,0, Trace McSorley ,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,11,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,20,11,pass,PSU, Trace McSorley, Saquon Barkley ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,20,11,pass,PSU, Trace McSorley, Mike Gesicki ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,OSU,13,11,pass,PSU, Trace McSorley, Mike Gesicki ,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,11,pass,PSU, Trace McSorley, Saeed Blacknall ,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU, Goal ,11,run,PSU,0,0, Trace McSorley ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU, Goal ,11,run,PSU,0,0, Trace McSorley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,OSU, Goal ,11,run,PSU,0,0, Saquon Barkley ,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,OSU, Goal ,11,other,PSU,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,5,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,5,pass,OPP, J.T. Barrett, Austin Mack ,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,5,pass,OPP, J.T. Barrett, Marcus Baugh ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,6,5,pass,OPP, J.T. Barrett, K.J. Hill ,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,5,pass,OPP, J.T. Barrett, Austin Mack ,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,5,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,5,5,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU, Goal ,5,pass,OPP,J.T. Barrett, Johnnie Dixon ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,5,other,PSU,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,5,run,PSU,0,0, Saquon Barkley ,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,5,other,PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,17,5,run,PSU,0,0, Saquon Barkley ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,OSU,19,5,run,PSU,0,0, Saquon Barkley ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,OSU,14,5,other,PSU,0,0,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,-1,run,OPP,0,0, J.T. Barrett ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,8,-1,pass,OPP, J.T. Barrett, Terry McLaurin ,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,-1,pass,OPP, J.T. Barrett, K.J. Hill ,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,4,-1,pass,OPP, J.T. Barrett, K.J. Hill ,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,-1,pass,OPP,J.T. Barrett, Marcus Baugh ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,-1,other,PSU,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,-1,pass,PSU, Trace McSorley, Saquon Barkley ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,10,-1,other,PSU,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,OSU,15,-1,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,OSU,15,-1,pass,PSU, Trace McSorley, Juwan Johnson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,-1,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,-1,run,OPP,0,0, J.T. Barrett ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,-1,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,6,-1,run,OPP,0,0, J.T. Barrett ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,OSU,10,-1,run,OPP,0,0, TEAM ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,OSU,,-1,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,OSU,11,-1,run,OPP,0,0, TEAM ,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,OSU,,-1,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,,MSU,,0,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,pass,PSU, Trace McSorley, Juwan Johnson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,10,0,pass,PSU, Trace McSorley, Mike Gesicki ,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,pass,PSU, Trace McSorley, Saquon Barkley ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,6,0,pass,PSU, Trace McSorley," Mike Gesicki, broken up by Demetrius Cooper ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,3rd ,MSU,6,0,pass,PSU, Trace McSorley, Saquon Barkley ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,run,PSU,0,0, Saquon Barkley ,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,11,0,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,3rd ,MSU,11,0,pass,PSU, Trace McSorley,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,pass,OPP, Brian Lewerke, Felton Davis III ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,6,0,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,11,0,pass,OPP, Brian Lewerke, Darrell Stewart Jr. ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,3rd ,MSU,11,0,pass,OPP, Brian Lewerke, LJ Scott ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,run,OPP,0,0, LJ Scott ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,6,0,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,21,0,pass,OPP, Brian Lewerke, LJ Scott ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,3rd ,MSU,19,0,pass,OPP, Brian Lewerke, Cody White ,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,run,OPP,0,0, LJ Scott ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,4,0,run,OPP,0,0, LJ Scott ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,3rd ,MSU,2,0,pass,OPP, Brian Lewerke," Cody White, broken up by Troy Apke ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,4th ,MSU,2,0,other,OPP,0,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,9,7,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,run,PSU,0,0, Trace McSorley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,9,7,pass,PSU, Saquon Barkley, Mike Gesicki ,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,,MSU,,0,other,OPP,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,pass,OPP, Brian Lewerke, Darrell Stewart Jr. ,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,pass,OPP, Brian Lewerke, Felton Davis III ,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,0,other,OPP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU, Goal ,0,other,OPP,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU, Goal ,0,other,OPP,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU, Goal ,0,pass,OPP, Brian Lewerke, Felton Davis III ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU, Goal ,0,pass,OPP, Brian Lewerke, Darrell Stewart Jr. ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,,MSU,,7,other,PSU,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,1,7,run,PSU,0,0, Saquon Barkley ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,PSU, Trace McSorley, Saeed Blacknall ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,10,7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,10,7,pass,PSU, Trace McSorley, Juwan Johnson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,3rd ,MSU,10,7,run,PSU,0,0, Trace McSorley ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,4th ,MSU,8,7,pass,PSU, Trace McSorley, Saeed Blacknall ,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,,MSU,,7,other,OPP,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,1st ,MSU,10,7,pass,OPP, Brian Lewerke, Trishton Jackson ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 1st,2nd ,MSU,10,7,pass,OPP, Brian Lewerke, Felton Davis III ,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MSU,,7,other,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,MSU,10,7,pass,OPP, Brian Lewerke, Darrell Stewart Jr. ,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,MSU,1,7,other,OPP,,,,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,MSU,10,7,run,OPP,0,0, LJ Scott ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,MSU,10,7,other,OPP,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,MSU,10,7,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,MSU,2,7,pass,PSU, Trace McSorley, Jonathan Holland ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,MSU,10,7,other,PSU,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,MSU,12,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,MSU,9,7,pass,PSU, Trace McSorley, Irvin Charles ,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,MSU,5,7,other,PSU,0,0,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,MSU,10,7,pass,OPP, Brian Lewerke," Felton Davis III, broken up by Tariq Castro-Fields ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,MSU,10,7,pass,OPP, Brian Lewerke," Cody White, broken up by Amani Oruwariye ",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,MSU,10,7,pass,OPP, Brian Lewerke, Darrell Stewart Jr. ,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
