,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
164,4th and 8 at IOWA 13,4th , 8 , IOWA 13,PSU, 4th,2:42 ,15,13,2, (2:42 - 4th) Tyler Davis 31 Yard Field Goal Missed ,,0,0,0,0,0,0,0,1,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
165,1st and 10 at IOWA 20,1st , 10 , IOWA 20,IOWA, 4th,2:28 ,15,19,-4," (2:28 - 4th) PENN ST Penalty, Defensive Pass Interference (Marcus Allen) to the Iowa 35 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
166,1st and 10 at IOWA 35,1st , 10 , IOWA 35,IOWA, 4th,2:08 ,15,19,-4, (2:08 - 4th) Nathan Stanley pass complete to Ihmir Smith-Marsette for 8 yds to the Iowa 43 ,8,1, Nathan Stanley,1, Ihmir Smith-Marsette ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
167,2nd and 2 at IOWA 43,2nd , 2 , IOWA 43,IOWA, 4th,1:55 ,15,19,-4, (1:55 - 4th) Nathan Stanley pass complete to Matt VandeBerg for 22 yds to the PnSt 35 for a 1ST down ,22,1, Nathan Stanley,1, Matt VandeBerg ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
168,1st and 10 at PSU 35,1st , 10 , PSU 35,IOWA, 4th,1:42 ,15,19,-4," (1:42 - 4th) Akrum Wadley run for 35 yds for a TD, (Two-Point Conversion failed ) ",35,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
169,,,,,PSU, 4th,1:42 ,21,19,2," (1:42 - 4th) Miguel Recinos kickoff for 65 yds , Miles Sanders return for 20 yds to the PnSt 20 ",65,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
170,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 4th,1:30 ,21,19,2, (1:30 - 4th) Trace McSorley pass complete to Juwan Johnson for 12 yds to the PnSt 32 for a 1ST down ,12,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
171,1st and 10 at PSU 32,1st , 10 , PSU 32,PSU, 4th,1:16 ,21,19,2, (1:16 - 4th) Trace McSorley pass incomplete to Juwan Johnson ,0,1, Trace McSorley,0, Juwan Johnson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
172,2nd and 10 at PSU 32,2nd , 10 , PSU 32,PSU, 4th,1:09 ,21,19,2, (1:09 - 4th) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
173,3rd and 10 at PSU 32,3rd , 10 , PSU 32,PSU, 4th,1:00 ,21,19,2, (1:00 - 4th) Trace McSorley pass complete to Saquon Barkley for 8 yds to the PnSt 40 ,8,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
174,,,,,PSU, 4th,0:58 ,21,19,2," (0:58 - 4th) Timeout PENN ST, clock 00:58 ",,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
175,4th and 2 at PSU 40,4th , 2 , PSU 40,PSU, 4th,0:50 ,21,19,2, (0:50 - 4th) Trace McSorley pass complete to Saeed Blacknall for 6 yds to the PnSt 46 for a 1ST down ,6,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
176,1st and 10 at PSU 46,1st , 10 , PSU 46,PSU, 4th,0:40 ,21,19,2, (0:40 - 4th) Trace McSorley run for 12 yds to the Iowa 42 for a 1ST down ,12,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
177,1st and 10 at IOWA 42,1st , 10 , IOWA 42,PSU, 4th,0:24 ,21,19,2, (0:24 - 4th) Trace McSorley pass complete to Juwan Johnson for 18 yds to the Iowa 24 for a 1ST down ,18,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
178,1st and 10 at IOWA 24,1st , 10 , IOWA 24,PSU, 4th,0:15 ,21,19,2, (0:15 - 4th) Trace McSorley pass complete to Saquon Barkley for 14 yds to the Iowa 10 for a 1ST down ,14,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
179,1st and Goal at IOWA 10,1st , Goal , IOWA 10,PSU, 4th,0:11 ,21,19,2, (0:11 - 4th) Trace McSorley pass complete to Mike Gesicki for 3 yds to the Iowa 7 ,3,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
180,2nd and Goal at IOWA 7,2nd , Goal , IOWA 7,PSU, 4th,0:07 ,21,19,2, (0:07 - 4th) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
181,3rd and Goal at IOWA 7,3rd , Goal , IOWA 7,PSU, 4th,0:04 ,21,19,2, (0:04 - 4th) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
182,,,,,PSU, 4th,0:04 ,21,19,2," (0:04 - 4th) Timeout PENN ST, clock 00:04 ",,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
183,4th and Goal at IOWA 7,4th , Goal , IOWA 7,PSU, 4th,0:00 ,21,19,2, (0:00 - 4th) Juwan Johnson 7 Yd pass from Trace McSorley (Two-Point Run Conversion Failed) ,,1,Trace McSorley,1, Juwan Johnson,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54," 66,205",400935360
184,,,,,PSU,,,21,19,2, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,
